location,site,habitat,year,ttm,plot.code,teabag.pair,tea.type,length,code,initial.weight,final.weight,soil.moisture.1,soil.moisture.2,soil.moisture.m,moss.thickness,litter.thickness,shrubs,soil.depth,burial.date,recovery.date,days.buried,ph.1,ph.2,ph.m,comments
Endalen,Cassiope,CAS-L3,2017,control,CL3,a,G,F,CL3.aGF,2.0102,0.9109,,,54.5,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L3,2017,control,CL3,b,G,F,CL3.bGF,1.9886,1.0513,,,56.3,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L3,2017,control,CL3,a,R,F,CL3.aRF,2.1812,1.5677,,,54.5,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L3,2017,control,CL3,b,R,F,CL3.bRF,2.1845,NA,,,56.3,,,,,6/25/2017,7/4/2018,374,bag ripped,,,
Endalen,Cassiope,CAS-L4,2017,warming,CL4,a,G,F,CL4.aGF,2.0241,0.9875,,,43.4,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L4,2017,warming,CL4,b,G,F,CL4.bGF,2.0555,0.9462,,,57.1,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L4,2017,warming,CL4,a,R,F,CL4.aRF,2.1752,1.5856,,,43.4,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L4,2017,warming,CL4,b,R,F,CL4.bRF,2.2094,1.6793,,,57.1,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L5,2017,warming,CL5,a,G,F,CL5.aGF,2.0162,1.0476,,,43.5,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L5,2017,warming,CL5,b,G,F,CL5.bGF,1.9958,1.0658,,,28.7,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L5,2017,warming,CL5,a,R,F,CL5.aRF,2.2071,1.689,,,43.5,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L5,2017,warming,CL5,b,R,F,CL5.bRF,2.211,1.6365,,,28.7,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L6,2017,warming,CL6,a,G,F,CL6.aGF,2.0758,1.014,,,45.5,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L6,2017,warming,CL6,b,G,F,CL6.bGF,2.0771,0.9798,,,23.7,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L6,2017,warming,CL6,a,R,F,CL6.aRF,2.2318,1.6262,,,45.5,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L6,2017,warming,CL6,b,R,F,CL6.bRF,2.2551,1.5982,,,23.7,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L7,2017,control,CL7,a,G,F,CL7.aGF,2.0169,0.8932,,,52,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L7,2017,control,CL7,b,G,F,CL7.bGF,2.1287,0.8731,,,28.7,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L7,2017,control,CL7,a,R,F,CL7.aRF,2.2451,1.6564,,,52,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L7,2017,control,CL7,b,R,F,CL7.bRF,2.1831,1.6141,,,28.7,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L8,2017,warming,CL8,a,G,F,CL8.aGF,2.1038,1.0266,,,52.9,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L8,2017,warming,CL8,b,G,F,CL8.bGF,2.0237,0.9089,,,49.8,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L8,2017,warming,CL8,a,R,F,CL8.aRF,2.176,1.528,,,52.9,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L8,2017,warming,CL8,b,R,F,CL8.bRF,2.2076,1.5519,,,49.8,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L9,2017,control,CL9,a,G,F,CL9.aGF,2.0928,0.9518,,,45.3,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L9,2017,control,CL9,b,G,F,CL9.bGF,2.1104,1.017,,,50.1,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L9,2017,control,CL9,a,R,F,CL9.aRF,2.2158,1.5517,,,45.3,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Cassiope,CAS-L9,2017,control,CL9,b,R,F,CL9.bRF,2.2325,1.5832,,,50.1,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L1,2017,control,DL1,a,G,F,DL1.aGF,2.0348,0.9069,,,22.4,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L1,2017,control,DL1,b,G,F,DL1.bGF,2.0175,0.8385,,,26.1,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L1,2017,control,DL1,a,R,F,DL1.aRF,2.2267,1.6561,,,22.4,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L1,2017,control,DL1,b,R,F,DL1.bRF,2.2502,1.6618,,,26.1,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L10,2017,warming,DL10,a,G,F,DL10.aGF,2.0481,0.9319,,,29.1,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L10,2017,warming,DL10,b,G,F,DL10.bGF,2.0202,0.7898,,,20.1,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L10,2017,warming,DL10,a,R,F,DL10.aRF,2.2593,1.6039,,,29.1,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L10,2017,warming,DL10,b,R,F,DL10.bRF,2.2844,1.614,,,20.1,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L11,2017,exclosure,DL11,a,G,F,DL11.aGF,1.9792,0.9348,,,40.2,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L11,2017,exclosure,DL11,b,G,F,DL11.bGF,2.0211,0.9063,,,39.8,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L11,2017,exclosure,DL11,a,R,F,DL11.aRF,2.1966,1.6352,,,40.2,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L11,2017,exclosure,DL11,b,R,F,DL11.bRF,2.2282,1.6524,,,39.8,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L14,2017,warming,DL12,a,G,F,DL12.aGF,1.9993,0.956,,,44.1,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L15,2017,warming,DL12,b,G,F,DL12.bGF,1.9791,0.9481,,,28.8,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L12,2017,warming,DL12,a,R,F,DL12.aRF,2.2204,NA,,,44.1,,,,,6/25/2017,7/4/2018,374,bag lost,,,
Endalen,Dryas,DRY-L12,2017,warming,DL12,b,R,F,DL12.bRF,2.1947,1.725,,,28.8,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L13,2017,exclosure,DL13,a,G,F,DL13.aGF,1.9675,1.0092,,,30.4,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L13,2017,exclosure,DL13,b,G,F,DL13.bGF,1.9862,0.8562,,,37.7,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L13,2017,exclosure,DL13,a,R,F,DL13.aRF,2.276,1.6574,,,30.4,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L13,2017,exclosure,DL13,b,R,F,DL13.bRF,2.2525,1.6884,,,37.7,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L14,2017,warming,DL14,a,G,F,DL14.aGF,2.0321,0.8779,,,32.7,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L14,2017,warming,DL14,b,G,F,DL14.bGF,2.0005,0.7882,,,35.5,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L14,2017,warming,DL14,a,R,F,DL14.aRF,2.1505,1.6735,,,32.7,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L14,2017,warming,DL14,b,R,F,DL14.bRF,2.1715,1.6105,,,35.5,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L15,2017,exclosure,DL15,a,G,F,DL15.aGF,2.0571,0.9134,,,45.9,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L15,2017,exclosure,DL15,b,G,F,DL15.bGF,2.027,0.9208,,,47.8,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L15,2017,exclosure,DL15,a,R,F,DL15.aRF,2.1561,1.5808,,,45.9,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L15,2017,exclosure,DL15,b,R,F,DL15.bRF,2.2156,1.6306,,,47.8,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L2,2017,control,DL2,a,G,F,DL2.aGF,2.0568,0.7684,,,17.8,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L2,2017,control,DL2,b,G,F,DL2.bGF,2.0673,0.864,,,28.8,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L2,2017,control,DL2,a,R,F,DL2.aRF,2.2395,1.6308,,,17.8,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L2,2017,control,DL2,b,R,F,DL2.bRF,2.2136,1.5787,,,28.8,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L3,2017,warming,DL3,a,G,F,DL3.aGF,2.0151,0.8421,,,49.7,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L3,2017,warming,DL3,b,G,F,DL3.bGF,1.9916,0.857,,,17.3,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L3,2017,warming,DL3,a,R,F,DL3.aRF,2.2377,1.5551,,,49.7,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L3,2017,warming,DL3,b,R,F,DL3.bRF,2.2057,1.5916,,,17.3,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L4,2017,warming,DL4,a,G,F,DL4.aGF,2.0028,0.9816,,,38.5,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L4,2017,warming,DL4,b,G,F,DL4.bGF,1.9429,0.7531,,,35.7,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L4,2017,warming,DL4,a,R,F,DL4.aRF,2.2237,1.5841,,,38.5,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L4,2017,warming,DL4,b,R,F,DL4.bRF,2.2576,1.6292,,,35.7,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L5,2017,control,DL5,a,G,F,DL5.aGF,1.9926,0.8697,,,31.4,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L5,2017,control,DL5,b,G,F,DL5.bGF,2.0495,0.9667,,,47.9,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L5,2017,control,DL5,a,R,F,DL5.aRF,2.1672,NA,,,31.4,,,,,6/25/2017,7/4/2018,374,bag ripped,,,
Endalen,Dryas,DRY-L5,2017,control,DL5,b,R,F,DL5.bRF,2.2789,1.6782,,,47.9,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L6,2017,warming,DL6,a,G,F,DL6.aGF,1.9909,0.8945,,,30.9,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L6,2017,warming,DL6,b,G,F,DL6.bGF,1.9936,0.7843,,,14.9,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L6,2017,warming,DL6,a,R,F,DL6.aRF,2.2188,1.6585,,,30.9,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L6,2017,warming,DL6,b,R,F,DL6.bRF,2.2502,NA,,,14.9,,,,,6/25/2017,7/4/2018,374,bag ripped,,,
Endalen,Dryas,DRY-L7,2017,control,DL7,a,G,F,DL7.aGF,1.989,0.7794,,,46,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L7,2017,control,DL7,b,G,F,DL7.bGF,1.9737,0.8884,,,23.1,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L7,2017,control,DL7,a,R,F,DL7.aRF,2.2363,1.6306,,,46,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L7,2017,control,DL7,b,R,F,DL7.bRF,2.2431,1.6462,,,23.1,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L8,2017,control,DL8,a,G,F,DL8.aGF,2.0081,0.8767,,,40.6,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L8,2017,control,DL8,b,G,F,DL8.bGF,1.9213,0.8616,,,38.9,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L8,2017,control,DL8,a,R,F,DL8.aRF,2.2252,1.6215,,,40.6,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L8,2017,control,DL8,b,R,F,DL8.bRF,2.2699,NA,,,38.9,,,,,6/25/2017,7/4/2018,374,bag lost,,,
Endalen,Dryas,DRY-L9,2017,warming,DL9,a,G,F,DL9.aGF,1.9713,0.8458,,,25.5,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L9,2017,warming,DL9,b,G,F,DL9.bGF,1.9639,NA,,,26.6,,,,,6/25/2017,7/4/2018,374,bag ripped,,,
Endalen,Dryas,DRY-L9,2017,warming,DL9,a,R,F,DL9.aRF,2.2306,1.6516,,,25.5,,,,,6/25/2017,7/4/2018,374,,,,
Endalen,Dryas,DRY-L9,2017,warming,DL9,b,R,F,DL9.bRF,2.1825,1.5916,,,26.6,,,,,6/25/2017,7/4/2018,374,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
